SalesID,OrderDate,CustomerID,ProductID,StoreID,SalesRepID,Quantity,UnitPrice,Discount,PaymentMode,Status,SalesAmount,ShipDate
7313,2024-12-06,1223,2025,3001,4010,3,2889,0.25,Credit Card,Cancelled,6500.25,2024-12-09
7314,2024-10-19,1337,2017,3007,4020,1,3660,0.12,Cash,Cancelled,3220.8,2024-10-23
7315,2024-08-25,1389,2049,3007,4014,5,816,0.04,Credit Card,Cancelled,3916.7999999999997,2024-08-26
7316,2024-05-21,1324,2001,3006,4003,4,1264,0.0,Net Banking,Delivered,5056.0,2024-05-23
7317,2024-09-05,1455,2032,3002,4019,5,2443,0.19,Cash,Delivered,9894.150000000001,2024-09-10
7318,2024-04-18,1029,2006,3002,4004,5,4911,0.26,Credit Card,Cancelled,18170.7,2024-04-19
7319,2024-07-28,1262,2017,3009,4008,4,3027,0.03,Credit Card,Delivered,11744.76,2024-08-02
7320,2024-02-16,1040,2026,3005,4016,3,2233,0.11,Net Banking,Returned,5962.11,2024-02-22
7321,2024-08-25,1301,2002,3008,4002,1,1755,0.15,Credit Card,Delivered,1491.75,2024-08-26
7322,2024-04-28,1497,2033,3002,4020,1,608,0.1,Net Banking,Returned,547.2,2024-04-30
7323,2024-10-10,1314,2042,3001,4018,1,2310,0.03,UPI,Cancelled,2240.7,2024-10-15
7324,2024-05-06,1443,2019,3007,4011,1,2031,0.16,Net Banking,Returned,1706.04,2024-05-11
7325,2024-05-28,1445,2044,3009,4016,2,4090,0.1,UPI,Delivered,7362.0,2024-06-02
7326,2024-08-01,1107,2011,3008,4012,3,3238,0.13,UPI,Returned,8451.18,2024-08-03
7327,2024-10-25,1101,2044,3001,4011,5,592,0.21,Credit Card,Returned,2338.4,2024-10-28
7328,2024-06-27,1339,2011,3007,4014,4,3728,0.15,Net Banking,Delivered,12675.199999999999,2024-07-03
7329,2024-09-25,1270,2031,3009,4009,5,2555,0.25,UPI,Cancelled,9581.25,2024-09-29
7330,2024-09-23,1060,2005,3009,4004,5,867,0.09,Net Banking,Delivered,3944.85,2024-09-24
7331,2024-12-13,1106,2001,3004,4016,4,4039,0.13,UPI,Cancelled,14055.72,2024-12-16
7332,2024-09-04,1325,2031,3009,4014,4,4978,0.25,UPI,Delivered,14934.0,2024-09-06
7333,2024-07-26,1140,2024,3005,4011,5,4020,0.15,UPI,Cancelled,17085.0,2024-07-31
7334,2024-03-20,1195,2037,3006,4011,3,2702,0.12,Cash,Returned,7133.28,2024-03-22
7335,2024-01-30,1205,2039,3003,4009,5,2629,0.21,Net Banking,Cancelled,10384.550000000001,2024-02-04
7336,2024-11-25,1290,2002,3010,4003,4,2778,0.02,Credit Card,Cancelled,10889.76,2024-11-26
7337,2024-07-26,1377,2038,3001,4020,3,4468,0.04,Credit Card,Delivered,12867.84,2024-07-30
7338,2024-04-29,1134,2012,3010,4017,3,2313,0.25,Net Banking,Delivered,5204.25,2024-05-05
7339,2024-01-05,1177,2039,3008,4005,5,3665,0.13,Credit Card,Cancelled,15942.75,2024-01-07
7340,2024-12-14,1035,2050,3004,4008,1,799,0.08,Cash,Returned,735.08,2024-12-17
7341,2024-06-08,1158,2034,3009,4005,5,3580,0.17,Net Banking,Delivered,14857.0,2024-06-09
7342,2024-10-20,1219,2035,3005,4004,5,994,0.24,Net Banking,Delivered,3777.2,2024-10-24
7343,2024-07-31,1128,2049,3002,4001,4,4116,0.07,Cash,Delivered,15311.519999999999,2024-08-02
7344,2024-01-18,1397,2031,3009,4005,4,236,0.29,Credit Card,Returned,670.24,2024-01-22
7345,2024-04-01,1195,2040,3008,4003,5,2616,0.1,UPI,Returned,11772.0,2024-04-03
7346,2024-07-01,1065,2039,3004,4001,2,1832,0.21,UPI,Returned,2894.56,2024-07-04
7347,2024-07-07,1469,2006,3007,4018,4,2874,0.01,Net Banking,Cancelled,11381.039999999999,2024-07-10
7348,2024-09-10,1400,2039,3004,4009,3,3936,0.1,UPI,Delivered,10627.2,2024-09-13
7349,2024-03-26,1208,2018,3006,4010,3,4882,0.08,UPI,Cancelled,13474.32,2024-03-27
7350,2024-02-21,1028,2004,3002,4016,4,2103,0.21,UPI,Delivered,6645.4800000000005,2024-02-25
7351,2024-06-02,1422,2030,3002,4002,2,2412,0.06,Credit Card,Returned,4534.5599999999995,2024-06-04
7352,2024-07-06,1179,2001,3007,4005,2,493,0.07,Credit Card,Cancelled,916.9799999999999,2024-07-09
7353,2024-07-01,1255,2012,3005,4005,4,1588,0.05,Cash,Delivered,6034.4,2024-07-07
7354,2024-10-15,1119,2034,3006,4019,3,2916,0.29,UPI,Returned,6211.08,2024-10-21
7355,2024-08-31,1451,2029,3010,4002,1,3544,0.17,Cash,Delivered,2941.52,2024-09-02
7356,2024-10-08,1187,2029,3005,4015,1,1025,0.1,Net Banking,Cancelled,922.5,2024-10-11
7357,2024-04-07,1415,2008,3010,4001,5,2249,0.04,Net Banking,Returned,10795.199999999999,2024-04-10
7358,2024-09-30,1026,2035,3005,4020,5,1508,0.01,UPI,Delivered,7464.6,2024-10-02
7359,2024-03-19,1178,2038,3003,4010,2,4091,0.14,UPI,Returned,7036.5199999999995,2024-03-20
7360,2024-03-02,1027,2015,3004,4005,1,1546,0.15,Cash,Returned,1314.1,2024-03-08
7361,2024-03-16,1165,2020,3007,4007,2,4455,0.29,UPI,Cancelled,6326.099999999999,2024-03-20
7362,2024-05-15,1001,2015,3010,4016,5,4023,0.08,Net Banking,Returned,18505.8,2024-05-20
7363,2024-01-30,1243,2030,3006,4008,5,3966,0.18,UPI,Returned,16260.6,2024-01-31
7364,2024-05-06,1326,2012,3002,4013,5,1182,0.15,Credit Card,Cancelled,5023.5,2024-05-12
7365,2024-01-28,1124,2002,3009,4003,4,155,0.22,Cash,Cancelled,483.6,2024-02-02
7366,2024-11-30,1104,2048,3002,4015,2,4580,0.04,Net Banking,Returned,8793.6,2024-12-05
7367,2024-08-06,1013,2037,3007,4016,2,848,0.03,Cash,Delivered,1645.12,2024-08-09
7368,2024-09-10,1217,2012,3006,4016,1,2040,0.13,Cash,Returned,1774.8,2024-09-15
7369,2024-12-29,1026,2023,3007,4004,3,1320,0.18,Cash,Delivered,3247.2000000000003,2024-12-30
7370,2024-04-19,1012,2035,3008,4004,1,1738,0.12,Cash,Cancelled,1529.44,2024-04-21
7371,2024-02-03,1094,2018,3007,4015,1,3887,0.26,Cash,Delivered,2876.38,2024-02-05
7372,2024-01-02,1064,2036,3007,4014,2,1442,0.0,Cash,Returned,2884.0,2024-01-03
7373,2024-12-04,1254,2020,3004,4001,3,3213,0.08,Net Banking,Delivered,8867.880000000001,2024-12-07
7374,2024-04-30,1113,2034,3002,4016,1,542,0.13,UPI,Returned,471.54,2024-05-05
7375,2024-03-20,1442,2010,3002,4014,3,4315,0.07,Cash,Delivered,12038.849999999999,2024-03-25
7376,2024-09-18,1290,2043,3005,4014,1,4301,0.23,Net Banking,Returned,3311.77,2024-09-24
7377,2024-06-18,1392,2006,3006,4016,3,2656,0.13,Credit Card,Returned,6932.16,2024-06-21
7378,2024-06-01,1106,2026,3006,4011,2,2819,0.14,Net Banking,Returned,4848.68,2024-06-05
7379,2024-07-29,1188,2014,3007,4019,2,1115,0.12,UPI,Cancelled,1962.4,2024-08-01
7380,2024-04-29,1335,2015,3008,4002,1,3315,0.01,Net Banking,Cancelled,3281.85,2024-05-03
7381,2024-08-25,1144,2017,3002,4015,5,2530,0.07,Net Banking,Cancelled,11764.5,2024-08-26
7382,2024-05-16,1441,2045,3006,4007,4,3863,0.12,UPI,Cancelled,13597.76,2024-05-21
7383,2024-07-24,1194,2050,3004,4007,5,3972,0.13,Credit Card,Returned,17278.2,2024-07-28
7384,2024-01-29,1283,2037,3003,4007,3,4746,0.09,Net Banking,Delivered,12956.58,2024-01-31
7385,2024-03-22,1146,2016,3006,4006,1,3593,0.09,UPI,Returned,3269.63,2024-03-24
7386,2024-07-11,1184,2016,3005,4009,3,871,0.16,Cash,Cancelled,2194.92,2024-07-13
7387,2024-04-13,1361,2020,3009,4011,2,3048,0.06,UPI,Cancelled,5730.24,2024-04-16
7388,2024-11-29,1405,2036,3004,4004,5,1162,0.16,Cash,Delivered,4880.4,2024-12-01
7389,2024-07-23,1406,2020,3008,4002,2,2821,0.08,Net Banking,Returned,5190.64,2024-07-28
7390,2024-12-02,1207,2037,3007,4020,1,3176,0.27,Cash,Cancelled,2318.48,2024-12-07
7391,2024-02-28,1033,2009,3005,4011,4,2712,0.22,Credit Card,Delivered,8461.44,2024-02-29
7392,2024-02-16,1243,2046,3004,4010,1,493,0.01,Credit Card,Returned,488.07,2024-02-20
7393,2024-09-20,1023,2020,3005,4012,3,2849,0.19,Net Banking,Returned,6923.070000000001,2024-09-26
7394,2024-06-27,1100,2002,3002,4005,1,2987,0.03,Cash,Returned,2897.39,2024-06-28
7395,2024-01-21,1256,2013,3007,4003,4,1746,0.13,Credit Card,Returned,6076.08,2024-01-24
7396,2024-10-25,1213,2034,3006,4012,3,752,0.15,Net Banking,Returned,1917.6,2024-10-27
7397,2024-09-04,1090,2002,3008,4007,1,2193,0.15,UPI,Cancelled,1864.05,2024-09-07
7398,2024-07-31,1493,2033,3004,4017,5,1978,0.2,Net Banking,Delivered,7912.0,2024-08-02
7399,2024-08-12,1474,2023,3004,4001,3,2716,0.23,Cash,Returned,6273.96,2024-08-14
7400,2024-02-17,1369,2009,3004,4015,4,4941,0.24,UPI,Cancelled,15020.64,2024-02-22
7401,2024-12-29,1121,2007,3003,4007,4,955,0.27,Net Banking,Cancelled,2788.6,2025-01-02
7402,2024-04-06,1331,2039,3003,4012,4,4537,0.19,UPI,Cancelled,14699.880000000001,2024-04-12
7403,2024-05-15,1466,2024,3009,4018,2,2049,0.25,Cash,Cancelled,3073.5,2024-05-18
7404,2024-03-17,1196,2030,3009,4019,4,1060,0.06,Net Banking,Delivered,3985.6,2024-03-19
7405,2024-08-28,1385,2047,3004,4009,5,1511,0.21,UPI,Delivered,5968.45,2024-09-03
7406,2024-02-16,1437,2027,3003,4020,3,551,0.12,Net Banking,Delivered,1454.64,2024-02-18
7407,2024-09-16,1449,2044,3005,4009,2,4154,0.16,Net Banking,Cancelled,6978.719999999999,2024-09-18
7408,2024-07-29,1382,2050,3002,4008,1,2343,0.18,Net Banking,Returned,1921.2600000000002,2024-07-31
7409,2024-03-31,1227,2018,3001,4007,2,1638,0.15,UPI,Returned,2784.6,2024-04-03
7410,2024-11-28,1073,2014,3006,4017,1,4601,0.1,UPI,Delivered,4140.900000000001,2024-12-02
7411,2024-06-24,1437,2047,3002,4011,5,567,0.17,Cash,Cancelled,2353.0499999999997,2024-06-29
7412,2024-10-31,1203,2011,3007,4003,2,2745,0.25,Net Banking,Delivered,4117.5,2024-11-01
7413,2024-01-27,1011,2020,3003,4014,2,685,0.19,Credit Card,Cancelled,1109.7,2024-01-30
7414,2024-01-31,1207,2013,3001,4019,1,3431,0.04,UPI,Returned,3293.7599999999998,2024-02-02
7415,2024-08-19,1144,2045,3010,4009,3,682,0.14,UPI,Cancelled,1759.56,2024-08-23
7416,2024-11-09,1109,2030,3005,4008,5,3373,0.08,UPI,Delivered,15515.800000000001,2024-11-12
7417,2024-12-21,1376,2034,3007,4015,5,387,0.16,Net Banking,Returned,1625.3999999999999,2024-12-26
7418,2024-03-11,1074,2015,3001,4017,5,3049,0.17,Net Banking,Delivered,12653.349999999999,2024-03-15
7419,2024-12-29,1013,2014,3003,4006,1,3898,0.07,Cash,Returned,3625.14,2025-01-02
7420,2024-03-31,1302,2019,3003,4004,1,1319,0.1,Cash,Delivered,1187.1000000000001,2024-04-01
7421,2024-05-17,1274,2016,3002,4007,4,1196,0.29,Credit Card,Delivered,3396.64,2024-05-19
7422,2024-06-02,1105,2025,3006,4005,4,4456,0.29,UPI,Delivered,12655.039999999999,2024-06-04
7423,2024-05-16,1293,2025,3008,4010,2,1844,0.11,Net Banking,Delivered,3282.32,2024-05-20
7424,2024-12-15,1170,2009,3004,4010,4,4496,0.19,Credit Card,Cancelled,14567.04,2024-12-17
7425,2024-12-29,1433,2016,3001,4002,4,3975,0.1,Net Banking,Cancelled,14310.0,2024-12-31
7426,2024-11-13,1212,2034,3005,4018,3,1118,0.21,UPI,Cancelled,2649.6600000000003,2024-11-16
7427,2024-05-28,1451,2017,3007,4016,2,1330,0.22,Net Banking,Returned,2074.8,2024-06-01
7428,2024-01-31,1457,2005,3005,4003,2,2499,0.06,Cash,Delivered,4698.12,2024-02-03
7429,2024-03-12,1447,2007,3007,4020,3,2437,0.22,Cash,Cancelled,5702.58,2024-03-17
7430,2024-07-15,1076,2026,3003,4003,1,4658,0.03,Net Banking,Cancelled,4518.26,2024-07-20
7431,2024-03-22,1149,2019,3006,4012,1,374,0.06,Credit Card,Cancelled,351.56,2024-03-26
7432,2024-03-10,1038,2015,3010,4017,1,1090,0.27,Net Banking,Delivered,795.6999999999999,2024-03-14
7433,2024-11-21,1426,2038,3002,4018,1,3497,0.23,UPI,Cancelled,2692.69,2024-11-24
7434,2024-04-15,1214,2046,3004,4003,5,386,0.16,Cash,Delivered,1621.2,2024-04-20
7435,2024-10-01,1188,2047,3009,4012,3,4980,0.08,UPI,Delivered,13744.800000000001,2024-10-07
7436,2024-01-05,1433,2018,3007,4014,2,758,0.28,Net Banking,Delivered,1091.52,2024-01-09
7437,2024-05-27,1047,2005,3010,4010,2,3784,0.12,Credit Card,Delivered,6659.84,2024-06-02
7438,2024-07-26,1310,2011,3002,4015,1,3377,0.13,UPI,Cancelled,2937.99,2024-07-27
7439,2024-01-23,1283,2015,3004,4013,2,4492,0.11,Credit Card,Cancelled,7995.76,2024-01-28
7440,2024-06-16,1257,2022,3009,4019,2,2293,0.17,Cash,Cancelled,3806.3799999999997,2024-06-21
7441,2024-10-07,1250,2039,3009,4007,3,1094,0.05,Credit Card,Cancelled,3117.8999999999996,2024-10-12
7442,2024-07-27,1400,2012,3005,4001,3,2284,0.25,Cash,Cancelled,5139.0,2024-07-31
7443,2024-09-22,1074,2007,3006,4011,3,443,0.14,UPI,Delivered,1142.94,2024-09-25
7444,2024-03-29,1407,2042,3010,4010,4,1397,0.12,UPI,Cancelled,4917.44,2024-03-30
7445,2024-03-02,1039,2024,3006,4005,5,1532,0.18,UPI,Returned,6281.200000000001,2024-03-03
7446,2024-02-23,1168,2021,3005,4003,1,1328,0.3,Cash,Delivered,929.5999999999999,2024-02-28
7447,2024-12-10,1404,2022,3008,4007,2,3312,0.2,Credit Card,Cancelled,5299.200000000001,2024-12-13
7448,2024-09-10,1451,2004,3005,4008,3,4440,0.06,Net Banking,Cancelled,12520.8,2024-09-12
7449,2024-12-27,1316,2018,3009,4008,3,2438,0.18,Net Banking,Cancelled,5997.4800000000005,2025-01-02
7450,2024-06-08,1187,2049,3001,4017,2,998,0.22,Net Banking,Cancelled,1556.88,2024-06-09
7451,2024-08-01,1355,2003,3009,4018,4,1841,0.29,Net Banking,Cancelled,5228.44,2024-08-03
7452,2024-07-16,1188,2038,3001,4014,2,4465,0.18,Credit Card,Returned,7322.6,2024-07-19
7453,2024-02-06,1289,2010,3001,4002,4,2387,0.05,Credit Card,Returned,9070.6,2024-02-11
7454,2024-09-22,1316,2019,3009,4007,2,4180,0.05,Cash,Cancelled,7942.0,2024-09-27
7455,2024-09-26,1121,2014,3005,4006,1,4360,0.18,Net Banking,Cancelled,3575.2000000000003,2024-09-28
7456,2024-06-04,1125,2005,3010,4019,2,1122,0.2,Credit Card,Cancelled,1795.2,2024-06-07
7457,2024-05-18,1282,2015,3010,4013,1,803,0.11,UPI,Returned,714.67,2024-05-21
7458,2024-09-11,1419,2032,3009,4011,1,120,0.07,UPI,Delivered,111.6,2024-09-17
7459,2024-02-24,1092,2016,3010,4009,5,4060,0.01,Net Banking,Delivered,20097.0,2024-02-28
7460,2024-06-13,1479,2035,3003,4009,2,322,0.11,Credit Card,Returned,573.16,2024-06-19
7461,2024-05-13,1275,2015,3001,4020,5,1354,0.01,Net Banking,Returned,6702.3,2024-05-17
7462,2024-08-07,1291,2034,3009,4011,5,4233,0.22,Net Banking,Returned,16508.7,2024-08-09
7463,2024-09-03,1028,2010,3003,4002,5,3159,0.23,Cash,Cancelled,12162.15,2024-09-07
7464,2024-12-14,1102,2047,3010,4014,1,4753,0.04,Net Banking,Returned,4562.88,2024-12-20
7465,2024-08-22,1179,2033,3007,4008,3,955,0.21,Credit Card,Delivered,2263.35,2024-08-26
7466,2024-10-07,1294,2043,3001,4001,5,684,0.11,Cash,Cancelled,3043.8,2024-10-12
7467,2024-09-21,1387,2039,3007,4016,2,3236,0.12,Net Banking,Returned,5695.36,2024-09-23
7468,2024-03-16,1112,2015,3005,4019,5,2969,0.29,UPI,Cancelled,10539.949999999999,2024-03-22
7469,2024-02-26,1071,2044,3008,4008,5,1703,0.11,Net Banking,Cancelled,7578.35,2024-02-29
7470,2024-11-29,1254,2039,3007,4017,3,3052,0.19,UPI,Returned,7416.360000000001,2024-12-02
7471,2024-02-24,1292,2047,3001,4007,2,704,0.14,Credit Card,Delivered,1210.8799999999999,2024-03-01
7472,2024-01-22,1330,2029,3004,4018,4,1941,0.3,UPI,Delivered,5434.799999999999,2024-01-26
7473,2024-11-19,1414,2007,3009,4009,5,882,0.27,Cash,Cancelled,3219.2999999999997,2024-11-21
7474,2024-11-26,1364,2003,3004,4006,5,1753,0.24,UPI,Delivered,6661.4,2024-11-28
7475,2024-06-14,1265,2050,3007,4001,2,332,0.23,UPI,Cancelled,511.28000000000003,2024-06-15
7476,2024-11-17,1139,2022,3003,4002,1,4982,0.11,Net Banking,Delivered,4433.9800000000005,2024-11-20
7477,2024-10-11,1425,2047,3005,4015,3,2426,0.21,Cash,Delivered,5749.62,2024-10-12
7478,2024-04-29,1285,2006,3002,4013,3,3032,0.22,Net Banking,Returned,7094.88,2024-05-01
7479,2024-03-02,1018,2046,3006,4007,3,4843,0.05,Net Banking,Cancelled,13802.55,2024-03-06
7480,2024-10-17,1013,2027,3009,4002,3,3184,0.12,Net Banking,Delivered,8405.76,2024-10-18
7481,2024-07-27,1161,2027,3009,4012,5,2224,0.14,UPI,Cancelled,9563.2,2024-08-02
7482,2024-04-04,1324,2022,3004,4004,5,4862,0.15,Net Banking,Cancelled,20663.5,2024-04-10
7483,2024-10-14,1229,2025,3007,4018,3,4953,0.17,Credit Card,Cancelled,12332.97,2024-10-18
7484,2024-11-04,1230,2003,3004,4003,2,1124,0.06,Net Banking,Delivered,2113.12,2024-11-10
7485,2024-06-26,1189,2032,3008,4001,1,755,0.19,Cash,Delivered,611.5500000000001,2024-07-02
7486,2024-01-12,1195,2050,3010,4007,3,289,0.01,Credit Card,Returned,858.33,2024-01-18
7487,2024-11-13,1036,2011,3002,4017,4,220,0.17,UPI,Cancelled,730.4,2024-11-17
7488,2024-10-24,1272,2008,3008,4001,5,4800,0.09,Cash,Delivered,21840.0,2024-10-26
7489,2024-02-14,1324,2038,3003,4010,2,3679,0.1,Credit Card,Cancelled,6622.2,2024-02-15
7490,2024-09-14,1102,2020,3007,4014,5,4264,0.06,Credit Card,Cancelled,20040.8,2024-09-18
7491,2024-04-05,1232,2030,3009,4019,3,948,0.11,UPI,Cancelled,2531.16,2024-04-06
7492,2024-10-17,1197,2025,3006,4008,4,3359,0.04,Net Banking,Cancelled,12898.56,2024-10-19
7493,2024-08-18,1075,2032,3005,4017,1,1923,0.14,Credit Card,Delivered,1653.78,2024-08-22
7494,2024-05-19,1206,2030,3001,4018,1,332,0.03,Net Banking,Returned,322.03999999999996,2024-05-21
7495,2024-03-03,1258,2004,3001,4019,3,3687,0.14,UPI,Delivered,9512.46,2024-03-06
7496,2024-07-07,1072,2021,3005,4001,3,4979,0.0,UPI,Cancelled,14937.0,2024-07-08
7497,2024-04-23,1442,2049,3003,4013,4,2354,0.12,Net Banking,Delivered,8286.08,2024-04-27
7498,2024-10-23,1254,2048,3004,4010,2,4224,0.2,UPI,Delivered,6758.400000000001,2024-10-25
7499,2024-03-04,1077,2011,3007,4018,1,4439,0.25,Cash,Cancelled,3329.25,2024-03-07
7500,2024-09-28,1085,2046,3003,4003,3,1371,0.13,UPI,Returned,3578.31,2024-10-03
7501,2024-07-13,1257,2022,3010,4018,3,3861,0.14,Credit Card,Cancelled,9961.38,2024-07-18
7502,2024-10-27,1069,2049,3002,4011,4,4939,0.24,Net Banking,Cancelled,15014.56,2024-10-28
7503,2024-01-24,1422,2029,3008,4002,3,622,0.08,Credit Card,Cancelled,1716.72,2024-01-26
7504,2024-02-07,1433,2037,3002,4002,4,1218,0.22,UPI,Returned,3800.1600000000003,2024-02-12
7505,2024-10-17,1252,2004,3004,4011,3,1107,0.06,Cash,Returned,3121.74,2024-10-19
7506,2024-12-09,1165,2048,3010,4008,1,1397,0.05,Cash,Cancelled,1327.1499999999999,2024-12-12
7507,2024-01-10,1006,2025,3001,4015,1,4330,0.01,Net Banking,Cancelled,4286.7,2024-01-13
7508,2024-12-29,1333,2008,3004,4005,1,468,0.0,Net Banking,Delivered,468.0,2025-01-01
7509,2024-07-22,1134,2044,3004,4017,1,1456,0.29,Net Banking,Cancelled,1033.76,2024-07-26
7510,2024-06-21,1222,2041,3004,4002,2,611,0.08,Cash,Returned,1124.24,2024-06-27
7511,2024-11-23,1398,2049,3006,4010,4,2153,0.29,UPI,Returned,6114.5199999999995,2024-11-27
7512,2024-06-14,1271,2031,3003,4016,1,4807,0.23,Net Banking,Returned,3701.39,2024-06-19
7513,2024-12-13,1001,2018,3002,4018,5,4632,0.08,Cash,Returned,21307.2,2024-12-14
7514,2024-04-20,1110,2027,3010,4003,3,988,0.02,UPI,Delivered,2904.72,2024-04-23
7515,2024-03-03,1400,2008,3003,4001,2,4239,0.26,UPI,Returned,6273.72,2024-03-08
7516,2024-05-20,1084,2045,3001,4003,5,1177,0.15,Net Banking,Cancelled,5002.25,2024-05-21
7517,2024-05-13,1082,2037,3002,4002,4,667,0.11,UPI,Returned,2374.52,2024-05-16
7518,2024-07-06,1476,2005,3005,4012,2,3449,0.21,Net Banking,Returned,5449.42,2024-07-10
7519,2024-07-02,1314,2035,3010,4005,4,4379,0.25,UPI,Cancelled,13137.0,2024-07-08
7520,2024-06-25,1440,2027,3007,4010,1,4718,0.05,Net Banking,Delivered,4482.099999999999,2024-06-26
7521,2024-02-06,1042,2031,3004,4020,4,2483,0.21,UPI,Returned,7846.280000000001,2024-02-07
7522,2024-03-01,1257,2001,3009,4015,1,1648,0.04,Cash,Delivered,1582.08,2024-03-07
7523,2024-08-06,1415,2013,3006,4003,5,2057,0.18,Credit Card,Cancelled,8433.7,2024-08-12
7524,2024-03-25,1032,2042,3008,4004,2,1895,0.08,Cash,Delivered,3486.8,2024-03-27
7525,2024-12-24,1068,2001,3005,4008,5,184,0.01,UPI,Cancelled,910.8,2024-12-27
7526,2024-03-28,1162,2002,3002,4002,3,444,0.16,Credit Card,Cancelled,1118.8799999999999,2024-03-31
7527,2024-07-09,1142,2010,3007,4008,5,4357,0.28,UPI,Cancelled,15685.199999999999,2024-07-13
7528,2024-07-12,1055,2047,3006,4019,1,771,0.21,Cash,Returned,609.09,2024-07-14
7529,2024-08-29,1097,2005,3003,4009,1,1193,0.12,Cash,Returned,1049.84,2024-09-02
7530,2024-03-17,1210,2030,3001,4009,1,4272,0.05,Credit Card,Returned,4058.3999999999996,2024-03-22
7531,2024-01-03,1161,2033,3001,4005,3,3280,0.06,UPI,Returned,9249.6,2024-01-06
7532,2024-08-06,1241,2031,3001,4006,3,2604,0.12,Cash,Delivered,6874.56,2024-08-08
7533,2024-11-04,1143,2034,3006,4011,4,713,0.26,Credit Card,Cancelled,2110.48,2024-11-07
7534,2024-01-12,1256,2043,3005,4007,2,1704,0.13,Credit Card,Returned,2964.96,2024-01-18
7535,2024-04-11,1012,2014,3002,4009,4,1084,0.22,Credit Card,Cancelled,3382.08,2024-04-17
7536,2024-10-06,1210,2027,3006,4015,1,4119,0.02,Net Banking,Returned,4036.62,2024-10-09
7537,2024-03-09,1162,2016,3006,4012,4,3607,0.22,Net Banking,Delivered,11253.84,2024-03-11
7538,2024-07-10,1457,2003,3005,4001,5,4975,0.21,Cash,Delivered,19651.25,2024-07-14
7539,2024-06-23,1401,2022,3004,4015,5,2517,0.16,Cash,Cancelled,10571.4,2024-06-28
7540,2024-10-31,1115,2042,3001,4015,4,4867,0.14,Net Banking,Returned,16742.48,2024-11-04
7541,2024-09-07,1340,2005,3004,4004,3,3758,0.08,Credit Card,Cancelled,10372.08,2024-09-13
7542,2024-01-16,1112,2003,3007,4010,3,2345,0.22,Cash,Returned,5487.3,2024-01-18
7543,2024-10-30,1021,2020,3008,4015,1,2839,0.04,UPI,Cancelled,2725.44,2024-11-01
7544,2024-12-02,1051,2040,3006,4004,3,390,0.06,Cash,Returned,1099.8,2024-12-07
7545,2024-12-18,1434,2037,3007,4018,3,4750,0.28,Cash,Returned,10260.0,2024-12-21
7546,2024-05-20,1432,2032,3003,4017,1,978,0.01,Cash,Delivered,968.22,2024-05-23
7547,2024-07-25,1013,2009,3007,4006,5,518,0.28,Credit Card,Cancelled,1864.8,2024-07-28
7548,2024-10-04,1018,2036,3007,4004,4,2789,0.05,Cash,Returned,10598.199999999999,2024-10-10
7549,2024-12-30,1154,2037,3003,4006,2,2022,0.22,Credit Card,Cancelled,3154.32,2024-12-31
7550,2024-10-24,1048,2040,3009,4002,2,3813,0.29,Credit Card,Delivered,5414.46,2024-10-28
7551,2024-01-11,1181,2012,3002,4008,4,3274,0.12,Credit Card,Delivered,11524.48,2024-01-14
7552,2024-08-25,1095,2023,3001,4003,4,4784,0.03,UPI,Returned,18561.92,2024-08-28
7553,2024-03-04,1078,2028,3005,4013,2,1969,0.01,Credit Card,Returned,3898.62,2024-03-10
7554,2024-01-19,1367,2029,3009,4007,1,4409,0.02,Net Banking,Delivered,4320.82,2024-01-25
7555,2024-06-27,1030,2004,3006,4013,5,4987,0.06,Cash,Delivered,23438.899999999998,2024-06-29
7556,2024-08-28,1303,2009,3009,4019,5,2869,0.08,Credit Card,Returned,13197.400000000001,2024-09-02
7557,2024-12-06,1025,2047,3003,4003,5,3663,0.25,Credit Card,Delivered,13736.25,2024-12-12
7558,2024-07-08,1124,2001,3007,4003,2,2198,0.1,Net Banking,Returned,3956.4,2024-07-14
7559,2024-04-17,1079,2023,3010,4001,1,2608,0.12,UPI,Cancelled,2295.04,2024-04-20
7560,2024-08-18,1037,2028,3003,4010,4,4373,0.13,Cash,Cancelled,15218.039999999999,2024-08-21
7561,2024-01-22,1412,2015,3008,4015,4,4410,0.22,Cash,Returned,13759.2,2024-01-28
7562,2024-01-08,1334,2004,3009,4004,2,3719,0.02,Credit Card,Returned,7289.24,2024-01-14
7563,2024-06-19,1317,2050,3006,4013,1,1818,0.21,Cash,Delivered,1436.22,2024-06-22
7564,2024-03-10,1303,2050,3009,4014,4,2204,0.12,Cash,Returned,7758.08,2024-03-13
7565,2024-05-06,1136,2033,3004,4017,4,688,0.04,Cash,Cancelled,2641.92,2024-05-11
7566,2024-04-29,1335,2041,3010,4004,1,4260,0.21,UPI,Returned,3365.4,2024-04-30
7567,2024-02-28,1314,2011,3004,4006,2,4098,0.27,Credit Card,Returned,5983.08,2024-03-05
7568,2024-02-07,1457,2008,3005,4015,1,4526,0.09,Cash,Returned,4118.66,2024-02-11
7569,2024-11-06,1108,2038,3006,4001,3,1760,0.24,UPI,Returned,4012.8,2024-11-11
7570,2024-12-17,1295,2026,3005,4013,4,2281,0.18,UPI,Delivered,7481.68,2024-12-19
7571,2024-04-26,1384,2013,3002,4008,2,1193,0.01,Cash,Cancelled,2362.14,2024-04-29
7572,2024-02-11,1288,2021,3001,4005,2,281,0.02,UPI,Delivered,550.76,2024-02-16
